scenario,latency,throughput,mae,cost_per_item,dispute_rate,recovery_min
baseline_a,0.544451392194813,105.81306139020937,0.19674554655287002,0.002002696645190514,0.02278804051267941,3.5257567932099096
baseline_a,0.5485499296018672,116.37311592564419,8.415029397243924,0.0020135699487230565,0.022923396888103024,3.320113853395451
baseline_a,0.46233205684229634,127.56029470664355,4.411077150472005,0.002032684580488131,0.023522459415788052,3.4516504862256543
baseline_a,0.5863848570310546,121.18257143767602,0.19670110210842556,0.002025227153178238,0.022163812465523285,3.3077533148200042
baseline_a,0.6199815657018419,124.55263965731669,1.9768019965277779,0.0020349960343720185,0.02330028818649975,3.612493219844358
baseline_a,0.5708466408119053,109.57147037354372,0.19676776877509225,0.002094961173271599,0.022398721364725066,3.308152006928133
baseline_a,0.44524419497484125,125.98394913738453,5.996229174804688,0.002066945884461991,0.023127939163860037,3.3871858163626016
baseline_a,0.5733796196712482,108.43598614136693,5.996462508138021,0.0020167789143367802,0.023214494987781862,3.599170260782114
baseline_a,0.583860234862217,114.35871733184085,0.8523928988138835,0.0020964720773034087,0.022216197499315214,3.3102713701989863
baseline_a,0.5554694573700818,107.2798943352918,0.15947398806677923,0.0020958172838205897,0.022793308883033256,3.5860058820197875
baseline_a,0.5581228831865961,130.5087971726639,3.132162926567925,0.0020627242395601045,0.022203802610891953,3.6089923539804896
baseline_a,0.5400823229633689,115.41611295925347,4.719458547634549,0.0020121055065067317,0.023967688703029344,3.613054138544408
baseline_a,0.5056756026469489,130.4872688099873,0.6845682783338759,0.0020370570876218057,0.023011921579354156,3.4364924699445134
baseline_a,0.5844661836180116,129.86121933007374,0.12740876134236656,0.0020105538870644,0.023921575134429156,3.5542340424405783
baseline_a,0.5614617287412154,113.10247189162203,1.650873922220866,0.0020435487145007676,0.023467590608026785,3.686189492495231
baseline_a,0.5816398437613512,126.93078642915367,0.018489181857641295,0.002053817290644826,0.022966995007766392,3.474229797201558
baseline_a,0.4736791076098451,131.44893552008315,8.430783129882812,0.002085171316001933,0.023661462037781206,3.33466515922227
baseline_a,0.4687726878381912,105.86099993310269,2.9817161746554905,0.0020464708466603233,0.023220663408461042,3.4515957216513056
baseline_a,0.5901905672624919,115.21016529492852,7.0978923699273,0.002018183985715769,0.022424239700359477,3.6191329427312384
baseline_a,0.5960639959516452,133.44187733331094,0.19670110210842556,0.0020701183750332203,0.02255253715151237,3.304060445775471
baseline_a,0.4371225923916043,125.71828018339569,0.19641221321953667,0.0020720074664104197,0.022977155693697574,3.6032658613929867
baseline_a,0.5491805799481905,111.64789201417591,1.0534711366441514,0.0020490821335078587,0.023585865736264634,3.337221340221869
baseline_a,0.5583574310590405,120.92765793437303,0.19676776877509225,0.002030620603013009,0.023163111170664732,3.4893041955038098
baseline_a,0.505100762541043,113.12749280928588,0.39803500145806203,0.002074593543671361,0.02266158259439186,3.5811419768743074
baseline_a,0.4702807352401883,121.07591896151249,0.19678999099731445,0.0020120655884752307,0.022385168586903034,3.347821896502021
baseline_a,0.5724379218968206,126.73755003279155,0.19668999099731443,0.0020185149842437662,0.022432769279757212,3.4936794348850837
baseline_a,0.6153214045766113,110.8235273427322,0.12724209467569988,0.0020524636869108607,0.02256599740654991,3.3402104432363164
baseline_a,0.465496632696511,113.22933980349802,1.5746815602620443,0.0020179441543685403,0.022028296734512127,3.513654035707065
baseline_a,0.6148589862205476,131.0538359178883,4.410988261583117,0.0020553358966798607,0.023394834785820388,3.350511797183364
baseline_a,0.5181757389047558,118.21406394408031,0.15955176584455702,0.0020872719734998536,0.023148128439252666,3.487758777972204
baseline_a,0.4568727340780164,129.66346935898292,1.4099078653971353,0.0020051376717183577,0.023882127193536207,3.4910916749062753
baseline_a,0.500141488450388,109.47592753420966,0.15959621028900148,0.002007408217025564,0.023258891413903995,3.321443629717013
baseline_a,0.5325679194169128,127.93330335978582,2.2576195485432944,0.002030383551184223,0.02398783624542044,3.3473806248845848
baseline_a,0.5412635302485925,118.51543394666263,5.566519361029731,0.002079074082984342,0.02245137427413007,3.509029014052087
baseline_a,0.5085442008038656,123.63081963216446,0.19677887988620335,0.002086016666582618,0.023980062520933595,3.422152097727744
baseline_a,0.5419261824490261,111.3307558591618,0.19661221321953667,0.0020740089305484547,0.023895180400650754,3.3831151623294207
baseline_a,0.5520856274384074,105.08027167808658,4.303673406982422,0.002015705709338088,0.022347627096652868,3.330025947560467
baseline_a,0.5101007409235405,126.208674896371,1.053604469977485,0.002059381119511956,0.022582518578062056,3.3925904938224103
baseline_a,0.5605975116187434,128.63484079940193,0.9592225789388021,0.0020454031326407043,0.023374769840142487,3.6695644177930196
baseline_a,0.5450116014328443,121.33687136131736,1.7763241295708552,0.002066118304285337,0.023867336916891028,3.470055586441685
baseline_a,0.5495269446804962,109.97768367662174,8.165761302354602,0.002090841144521261,0.02365326231930012,3.3285639347423257
baseline_a,0.4815223625228465,108.73060974524125,0.3283093273586697,0.002074895772206962,0.023138414098638184,3.4154442353223367
baseline_a,0.5577355982424188,119.81385658035254,0.15959621028900148,0.002069973368497572,0.02388535248148808,3.50018887084717
baseline_a,0.4360883703798602,112.51103707236011,0.00335564236111294,0.0020039860784183613,0.022864057328321544,3.42892863334332
baseline_a,0.4382653773261971,133.52358833419058,5.241224179416232,0.0020961911102192836,0.023671917227812363,3.530079643687972
baseline_a,0.6199144833754903,127.68806491237672,3.7376085754394532,0.002067228158430324,0.02253902205193411,3.3160926692578463
baseline_a,0.5141001646503267,122.55988875833563,1.9503893714057077,0.0020651509489433687,0.023832145575853534,3.3725956588892503
baseline_a,0.5469569438908174,114.99925180995277,5.4646947408040365,0.002049172580219101,0.022182484812587652,3.4391844225178603
baseline_a,0.5540267019042371,113.64653386084368,5.996295841471355,0.002085773309440035,0.02265960732715793,3.577469469593373
baseline_a,0.6090387079126421,114.43551471510504,1.6504294777764215,0.0020813566034737973,0.023100193217943564,3.481930363440692
baseline_a,0.48465475725519896,134.64357644345262,1.409474532063802,0.002097018472680858,0.02280835011400149,3.505838500931642
baseline_a,0.5515320772966258,115.85338077455026,7.615779901801215,0.0020542593594357196,0.02282649514159864,3.375033016557811
baseline_a,0.5712886308111148,121.47658917255995,0.15960732140011258,0.002062540874214501,0.023519981072122033,3.3814232953401095
baseline_a,0.6055345521688895,134.19440447465084,0.0021655164930570615,0.002043811609507238,0.023396500058244344,3.348570433345048
baseline_a,0.541774333416393,121.56754227161198,0.15958509917789035,0.002023929746232765,0.022316756327610463,3.520335602801068
baseline_a,0.43864184025630454,108.52398447268672,3.6993015021430122,0.0020992257139395222,0.023825859756968337,3.4845791576715133
baseline_a,0.5864286347537803,113.20274690139823,5.464361407470703,0.0020498375504707195,0.023433206651983583,3.503548806027805
baseline_a,0.5869447891153389,116.5075803974145,1.9773908854166666,0.0020980244632603376,0.022487461812150278,3.520506030752188
baseline_a,0.6043736299863124,113.28742208466123,0.6849238338894313,0.0020508240891592895,0.023758652510292952,3.6456107737714354
baseline_a,0.5780012364006227,129.61648419556735,0.6849016116672092,0.0020414942423551347,0.02386849678736504,3.5030950703238624
baseline_a,0.47656779665656535,119.68921039967103,1.0533711366441514,0.0020298555849771766,0.023173875444828324,3.6995609332917354
baseline_a,0.44971908367655783,121.30290188876019,9.385422862413195,0.0020538580577703874,0.022690247883386014,3.5207669668283246
baseline_a,0.5110689233733002,122.15392925954703,4.921283068169488,0.0020321777350229037,0.02237730474741421,3.5789993710482286
baseline_a,0.46671248921157865,126.15683643075008,1.219188958062066,0.002077554447509926,0.022087294598194602,3.597882060626078
baseline_a,0.5822817805129754,134.42454415979356,1.053237803310818,0.0020386078752490985,0.02332737765896907,3.628299020683822
baseline_a,0.5190657299232847,131.09100940086645,1.2082297865125868,0.0020037019611345575,0.023004582300265933,3.536072171723827
baseline_a,0.5948380748108617,126.67331482711927,0.19681221321953668,0.0020440306209770676,0.02305190217361512,3.482771229789697
baseline_a,0.5019957239492729,134.07610891722652,1.932395049709744,0.0020654781326427734,0.0223087224375431,3.4877962403938927
baseline_a,0.48771224681028635,130.5702400969768,0.15957398806677925,0.0020692704598586882,0.023299673305158544,3.640706116940277
baseline_a,0.5918684368336533,127.7820542800309,3.737819686550564,0.0020380009397522655,0.0226333223078668,3.587486970089193
baseline_a,0.5944766034797073,132.6278729634089,2.391157837592231,0.0020035899099837685,0.022136841494363103,3.5524644067418563
baseline_a,0.6194851845912431,124.01243486342374,3.132651815456814,0.002074676636673793,0.02286794294384625,3.3393772505532793
baseline_a,0.5945158465214182,106.37972906031638,0.7545050635443793,0.0020443678551661706,0.02338800232558647,3.6613696248201943
baseline_a,0.5792286930324424,120.93498954446281,0.7544272857666016,0.002029336777596521,0.022749682179550628,3.358227918279759
baseline_a,0.5331856123831874,131.12518795934565,3.962999692111545,0.0020792519473880953,0.022339967298136195,3.3315873402639977
baseline_a,0.543942073707483,118.83449740064992,0.6840016116672092,0.0020240829791856314,0.023825658032047108,3.357247088051404
baseline_a,0.4707954678827085,132.03628270796648,0.32850932735866967,0.0020255326708159154,0.02201879486290974,3.6218532307900584
baseline_a,0.5555221771398159,122.62715115379264,0.19660110210842557,0.0020157975622071785,0.02288345956720763,3.438226249777233
baseline_a,0.5477877404720024,110.97650997326677,0.15958509917789035,0.0020424308938460896,0.0225001964488154,3.6381215700570393
baseline_a,0.49693864979346913,122.24435790535935,2.853438321261936,0.0020483208061059218,0.02247441140385515,3.5287690769402955
baseline_a,0.6185384087253796,113.23441140534683,7.35296712375217,0.002029523075388327,0.023955888969153724,3.5632919263714724
baseline_a,0.5331858033911399,123.19219479229423,1.6215768027411568,0.0020685799492734013,0.02348933768233065,3.3196177003104
baseline_a,0.5193454573047741,123.21194994492798,7.616402124023438,0.0020904155290893726,0.022572388302918387,3.6195440478030396
baseline_a,0.4904641911670633,126.62785130012126,4.236421324327257,0.002063661787800589,0.023241782326260608,3.571105783449344
baseline_a,0.5518363080633508,124.39021826671569,0.7540606190999349,0.0020838337116962516,0.023256496207373797,3.661361481629187
baseline_a,0.4817865767905272,107.70400127238656,1.053637803310818,0.0020440823190162813,0.023159147610736806,3.5929439071756955
baseline_a,0.4790220903258311,121.18223276953263,0.19672332433064776,0.0020747480864938372,0.022351280140888614,3.3528639190987133
baseline_a,0.614297916242268,112.70910253689787,0.3286982162475586,0.0020530852373702784,0.023826973948963395,3.6321890478269587
baseline_a,0.5849379625084815,115.16145761405659,0.15955176584455702,0.0020481847829873744,0.023612976987587533,3.598623740286818
baseline_a,0.4430339414899519,130.80421790696465,2.3168629435221355,0.002096289329286888,0.022281514030011766,3.686600083785101
baseline_a,0.5648433424151036,115.97325148216699,0.15956287695566815,0.0020979942242781904,0.023934539494600063,3.6218350576082248
baseline_a,0.5781363937177875,125.18485145621261,0.19671221321953666,0.00200139186551009,0.023073144616538116,3.48191441109355
baseline_a,0.5544681594702027,108.25038306597692,0.12700876134236655,0.0020584560091652165,0.02364483460245355,3.6761167567118216
baseline_a,0.46676438044231666,132.4576772622948,0.19674554655287002,0.002002502464964648,0.023768469690429703,3.5245629528999514
baseline_a,0.46427344001479803,114.0657052358775,0.19666776877509223,0.0020063217041160195,0.023647710702780895,3.6637550553711566
baseline_a,0.5016591711590825,119.77873856934617,0.0007236854394276934,0.002013977701250722,0.023892523065763893,3.4217458337424023
baseline_a,0.4394383997243643,125.11458656550514,2.958651756795247,0.00208872593085285,0.02227132809741267,3.481457502755557
baseline_a,0.5686280243046343,109.63568707229506,7.353022679307726,0.0020945974085779433,0.022838253506829446,3.5969076059061265
baseline_a,0.5029769054873614,133.54564576143179,3.595311348470052,0.0020099021634710527,0.022978694075579228,3.46324635427908
baseline_a,0.4265432573710094,130.66350579917864,0.12723098356458876,0.0020370529958734437,0.022886766172121403,3.6802220679405706
baseline_a,0.4398709249212261,115.76021523636953,2.3907800598144533,0.0020685680265481285,0.02308893172296429,3.691137011780819
baseline_a,0.4996279285488746,118.64152105711551,0.19671221321953666,0.002018980856216108,0.022244319438174526,3.6392132753854725
baseline_a,0.5525537476123956,128.6038377136385,0.19662332433064778,0.0020641704467233217,0.02319429191903909,3.3085429818945484
baseline_a,0.46871377943280473,127.95472127665754,2.958918423461914,0.0020125923885308044,0.023129155951815927,3.3274440611297424
baseline_a,0.4614314740693317,109.42662539824332,0.19681221321953668,0.0020215951351918674,0.02373939085353909,3.431423821372892
baseline_a,0.6001062071263517,108.8997639433031,0.19657887988620334,0.0020002835551480016,0.02371681225276035,3.357875192128203
baseline_a,0.4701308393456248,105.44580981692127,5.6295110107421875,0.002017449712090139,0.023322115285194633,3.3103120599144793
baseline_a,0.5779969328469508,106.57197053583529,0.7499002259996203,0.0020237931606090463,0.022647542923924045,3.369698480562471
baseline_a,0.5683436113908299,128.34051117942607,1.0534378033108183,0.002052608552659787,0.023491330550067992,3.4904983861693
baseline_a,0.5226475915218384,106.30095110697515,8.033388978407118,0.0020109054010003847,0.023007677379571642,3.6781662571880425
baseline_a,0.5766453991960759,133.92078549366087,9.081831149631077,0.002086698090775984,0.02304290242942617,3.483217008839073
baseline_a,0.4321650814989012,119.70806562432676,0.008509459744559392,0.0020478981910998363,0.02280323450902512,3.574438998424893
baseline_a,0.6019401658230459,106.97046699960342,0.3286982162475586,0.002007349071576645,0.022161580954821583,3.543318969453376
baseline_a,0.4750031999115907,134.83883267582772,0.19648999099731446,0.0020633076724301015,0.02309671286809672,3.430074177327467
baseline_a,0.526111367486265,126.05338255638199,4.410577150472005,0.002045371541757547,0.023210853583070627,3.339671384671617
baseline_a,0.5905585474591151,111.4506919898249,4.490530084906684,0.0020650916664881305,0.023537925460209476,3.5883359666630397
baseline_a,0.5103109831930563,117.47968950784485,3.737741908772786,0.0020228493574364586,0.02267786323767035,3.481399561162979
baseline_a,0.4390171678551262,109.57916774306172,2.390368948703342,0.002042676400626096,0.023330215726120616,3.4497204093742146
baseline_a,0.6045970071468769,107.89693297697357,0.15957398806677925,0.002006713330813665,0.023663543776949708,3.337292040681471
baseline_a,0.5677591996977431,121.84759241976218,0.15166377478705512,0.002081176928527739,0.0231127414712307,3.534586033095791
baseline_a,0.48592919628324105,127.50852750754434,9.830161486816406,0.0020122231285354558,0.022707196159267536,3.5661362080011663
baseline_a,0.593618429773813,115.54938557079447,5.240268623860677,0.002072106067874615,0.02393679725062295,3.540164036489871
baseline_a,0.535583703677971,108.246551457818,0.12711987245347764,0.002021273880567201,0.023313472605976306,3.3896979476430262
baseline_a,0.589074683720269,129.21664113457032,0.15952954362233482,0.0020367561050615352,0.023525211263873698,3.5296400017325853
baseline_a,0.5890310322656717,124.28097491489494,1.5750037824842664,0.0020974546602125707,0.02363685371908134,3.545429312214186
baseline_a,0.4252507662907167,110.41248215882564,1.4091523098415797,0.002092908429099494,0.023658921579919327,3.406979090061644
baseline_a,0.560539754573121,131.09588119609316,3.2648387620713972,0.002030898468882991,0.022679649313554515,3.3024423157614633
baseline_a,0.5332642189522753,105.91971295142717,5.441432110595703,0.0020400784343999516,0.02228374930830254,3.5532688050622054
baseline_a,0.5692223524011414,116.10159277431012,1.5755371158176,0.002021513288003351,0.022839664987529006,3.4363583927077332
baseline_a,0.5643191935485347,106.57826479276565,0.19666776877509223,0.0020776835619966743,0.023135187113228796,3.3339828159908715
baseline_a,0.45148197942143065,124.85816078424784,0.9593448011610243,0.0020617838181926033,0.023347937421226227,3.4088411374184875
baseline_a,0.5171323409781993,108.41452524330606,1.6504183666653105,0.002044204418669778,0.022546333688729537,3.601977257467348
baseline_a,0.5059827266795781,125.0139767620905,2.9588406456841363,0.002028324647008045,0.023356972509520266,3.4946531013457003
baseline_a,0.4290834725208855,114.0425808605531,0.6845016116672091,0.002039526339608763,0.0231986499138889,3.303074834359953
baseline_a,0.4622467958440625,105.23189719707936,4.425091710747613,0.0020137234805257327,0.022511039008042917,3.4312489423751362
baseline_a,0.5694028246859536,120.0078703966864,3.9625663587782123,0.0020175694801875844,0.02276041489143047,3.5814685053530653
baseline_a,0.5866708404839757,106.26906784688374,4.236687990993924,0.0020806200186566765,0.022144150993184314,3.6447057448090354
